episode,step_train,step,A1_given,A1_received,A1_reward_env,A1_reward_total,A1_share_0,A2_given,A2_received,A2_reward_env,A2_reward_total,A2_share_0
16700,16700,1336000,0.000e+00,0.000e+00,-9.239e-01,-9.239e-01,5.786e-01,0.000e+00,0.000e+00,-1.292e+00,-1.292e+00,5.786e-01
16800,16800,1344000,0.000e+00,0.000e+00,-4.064e-01,-4.064e-01,8.160e-01,0.000e+00,0.000e+00,-2.255e+00,-2.255e+00,8.160e-01
16900,16900,1352000,0.000e+00,0.000e+00,-8.610e-01,-8.610e-01,9.223e-01,0.000e+00,0.000e+00,-2.343e+00,-2.343e+00,9.223e-01
17000,17000,1360000,0.000e+00,0.000e+00,-1.722e+00,-1.722e+00,9.633e-01,0.000e+00,0.000e+00,-2.032e+00,-2.032e+00,9.633e-01
17100,17100,1368000,0.000e+00,0.000e+00,-1.697e+00,-1.697e+00,9.430e-01,0.000e+00,0.000e+00,-1.987e+00,-1.987e+00,9.430e-01
17200,17200,1376000,0.000e+00,0.000e+00,-1.422e+00,-1.422e+00,8.146e-01,0.000e+00,0.000e+00,-1.758e+00,-1.758e+00,8.146e-01
17300,17300,1384000,0.000e+00,0.000e+00,-1.030e+00,-1.030e+00,5.565e-01,0.000e+00,0.000e+00,-1.213e+00,-1.213e+00,5.565e-01
17400,17400,1392000,0.000e+00,0.000e+00,-9.738e-01,-9.738e-01,5.389e-01,0.000e+00,0.000e+00,-1.155e+00,-1.155e+00,5.389e-01
17500,17500,1400000,0.000e+00,0.000e+00,-9.039e-01,-9.039e-01,5.719e-01,0.000e+00,0.000e+00,-1.286e+00,-1.286e+00,5.719e-01
17600,17600,1408000,0.000e+00,0.000e+00,-1.172e+00,-1.172e+00,6.995e-01,0.000e+00,0.000e+00,-1.558e+00,-1.558e+00,6.995e-01
17700,17700,1416000,0.000e+00,0.000e+00,-1.143e+00,-1.143e+00,5.835e-01,0.000e+00,0.000e+00,-1.223e+00,-1.223e+00,5.835e-01
17800,17800,1424000,0.000e+00,0.000e+00,-1.050e+00,-1.050e+00,5.101e-01,0.000e+00,0.000e+00,-1.062e+00,-1.062e+00,5.101e-01
17900,17900,1432000,0.000e+00,0.000e+00,-1.039e+00,-1.039e+00,5.045e-01,0.000e+00,0.000e+00,-1.040e+00,-1.040e+00,5.045e-01
18000,18000,1440000,0.000e+00,0.000e+00,-1.038e+00,-1.038e+00,5.039e-01,0.000e+00,0.000e+00,-1.043e+00,-1.043e+00,5.039e-01
18100,18100,1448000,0.000e+00,0.000e+00,-1.033e+00,-1.033e+00,5.029e-01,0.000e+00,0.000e+00,-1.037e+00,-1.037e+00,5.029e-01
18200,18200,1456000,0.000e+00,0.000e+00,-1.028e+00,-1.028e+00,5.006e-01,0.000e+00,0.000e+00,-1.029e+00,-1.029e+00,5.006e-01
18300,18300,1464000,0.000e+00,0.000e+00,-1.024e+00,-1.024e+00,5.011e-01,0.000e+00,0.000e+00,-1.028e+00,-1.028e+00,5.011e-01
18400,18400,1472000,0.000e+00,0.000e+00,-1.025e+00,-1.025e+00,5.019e-01,0.000e+00,0.000e+00,-1.028e+00,-1.028e+00,5.019e-01
18500,18500,1480000,0.000e+00,0.000e+00,-1.023e+00,-1.023e+00,5.011e-01,0.000e+00,0.000e+00,-1.026e+00,-1.026e+00,5.011e-01
18600,18600,1488000,0.000e+00,0.000e+00,-1.019e+00,-1.019e+00,5.006e-01,0.000e+00,0.000e+00,-1.021e+00,-1.021e+00,5.006e-01
18700,18700,1496000,0.000e+00,0.000e+00,-1.018e+00,-1.018e+00,5.015e-01,0.000e+00,0.000e+00,-1.022e+00,-1.022e+00,5.015e-01
18800,18800,1504000,0.000e+00,0.000e+00,-1.016e+00,-1.016e+00,5.010e-01,0.000e+00,0.000e+00,-1.021e+00,-1.021e+00,5.010e-01
18900,18900,1512000,0.000e+00,0.000e+00,-1.015e+00,-1.015e+00,5.015e-01,0.000e+00,0.000e+00,-1.022e+00,-1.022e+00,5.015e-01
19000,19000,1520000,0.000e+00,0.000e+00,-1.017e+00,-1.017e+00,5.018e-01,0.000e+00,0.000e+00,-1.022e+00,-1.022e+00,5.018e-01
19100,19100,1528000,0.000e+00,0.000e+00,-1.015e+00,-1.015e+00,5.018e-01,0.000e+00,0.000e+00,-1.022e+00,-1.022e+00,5.018e-01
19200,19200,1536000,0.000e+00,0.000e+00,-1.013e+00,-1.013e+00,5.024e-01,0.000e+00,0.000e+00,-1.024e+00,-1.024e+00,5.024e-01
19300,19300,1544000,0.000e+00,0.000e+00,-1.015e+00,-1.015e+00,5.018e-01,0.000e+00,0.000e+00,-1.024e+00,-1.024e+00,5.018e-01
19400,19400,1552000,0.000e+00,0.000e+00,-1.015e+00,-1.015e+00,5.029e-01,0.000e+00,0.000e+00,-1.028e+00,-1.028e+00,5.029e-01
19500,19500,1560000,0.000e+00,0.000e+00,-1.015e+00,-1.015e+00,5.030e-01,0.000e+00,0.000e+00,-1.028e+00,-1.028e+00,5.030e-01
19600,19600,1568000,0.000e+00,0.000e+00,-1.016e+00,-1.016e+00,5.024e-01,0.000e+00,0.000e+00,-1.024e+00,-1.024e+00,5.024e-01
19700,19700,1576000,0.000e+00,0.000e+00,-1.017e+00,-1.017e+00,5.036e-01,0.000e+00,0.000e+00,-1.029e+00,-1.029e+00,5.036e-01
19800,19800,1584000,0.000e+00,0.000e+00,-1.020e+00,-1.020e+00,5.028e-01,0.000e+00,0.000e+00,-1.029e+00,-1.029e+00,5.028e-01
19900,19900,1592000,0.000e+00,0.000e+00,-1.015e+00,-1.015e+00,5.029e-01,0.000e+00,0.000e+00,-1.028e+00,-1.028e+00,5.029e-01
20000,20000,1600000,0.000e+00,0.000e+00,-1.018e+00,-1.018e+00,5.021e-01,0.000e+00,0.000e+00,-1.024e+00,-1.024e+00,5.021e-01
