episode,step_train,step,A1_given,A1_received,A1_reward_env,A1_reward_total,A1_share_0,A2_given,A2_received,A2_reward_env,A2_reward_total,A2_share_0
16700,16700,1336000,0.000e+00,0.000e+00,-1.026e+00,-1.026e+00,1.391e-01,0.000e+00,0.000e+00,-1.029e+00,-1.029e+00,1.391e-01
16800,16800,1344000,0.000e+00,0.000e+00,-1.030e+00,-1.030e+00,1.384e-01,0.000e+00,0.000e+00,-1.030e+00,-1.030e+00,1.384e-01
16900,16900,1352000,0.000e+00,0.000e+00,-1.036e+00,-1.036e+00,1.825e-01,0.000e+00,0.000e+00,-1.031e+00,-1.031e+00,1.825e-01
17000,17000,1360000,0.000e+00,0.000e+00,-1.035e+00,-1.035e+00,1.440e-01,0.000e+00,0.000e+00,-1.026e+00,-1.026e+00,1.440e-01
17100,17100,1368000,0.000e+00,0.000e+00,-1.031e+00,-1.031e+00,1.776e-01,0.000e+00,0.000e+00,-1.026e+00,-1.026e+00,1.776e-01
17200,17200,1376000,0.000e+00,0.000e+00,-1.035e+00,-1.035e+00,1.639e-01,0.000e+00,0.000e+00,-1.025e+00,-1.025e+00,1.639e-01
17300,17300,1384000,0.000e+00,0.000e+00,-1.033e+00,-1.033e+00,1.501e-01,0.000e+00,0.000e+00,-1.028e+00,-1.028e+00,1.501e-01
17400,17400,1392000,0.000e+00,0.000e+00,-1.029e+00,-1.029e+00,1.556e-01,0.000e+00,0.000e+00,-1.024e+00,-1.024e+00,1.556e-01
17500,17500,1400000,0.000e+00,0.000e+00,-1.029e+00,-1.029e+00,1.889e-01,0.000e+00,0.000e+00,-1.030e+00,-1.030e+00,1.889e-01
17600,17600,1408000,0.000e+00,0.000e+00,-1.026e+00,-1.026e+00,1.636e-01,0.000e+00,0.000e+00,-1.027e+00,-1.027e+00,1.636e-01
17700,17700,1416000,0.000e+00,0.000e+00,-1.025e+00,-1.025e+00,1.404e-01,0.000e+00,0.000e+00,-1.032e+00,-1.032e+00,1.404e-01
17800,17800,1424000,0.000e+00,0.000e+00,-1.038e+00,-1.038e+00,1.715e-01,0.000e+00,0.000e+00,-1.023e+00,-1.023e+00,1.715e-01
17900,17900,1432000,0.000e+00,0.000e+00,-1.025e+00,-1.025e+00,1.040e-01,0.000e+00,0.000e+00,-1.022e+00,-1.022e+00,1.040e-01
18000,18000,1440000,0.000e+00,0.000e+00,-1.031e+00,-1.031e+00,1.535e-01,0.000e+00,0.000e+00,-1.028e+00,-1.028e+00,1.535e-01
18100,18100,1448000,0.000e+00,0.000e+00,-1.031e+00,-1.031e+00,1.250e-01,0.000e+00,0.000e+00,-1.026e+00,-1.026e+00,1.250e-01
18200,18200,1456000,0.000e+00,0.000e+00,-1.038e+00,-1.038e+00,1.446e-01,0.000e+00,0.000e+00,-1.030e+00,-1.030e+00,1.446e-01
18300,18300,1464000,0.000e+00,0.000e+00,-1.040e+00,-1.040e+00,1.547e-01,0.000e+00,0.000e+00,-1.030e+00,-1.030e+00,1.547e-01
18400,18400,1472000,0.000e+00,0.000e+00,-1.037e+00,-1.037e+00,1.320e-01,0.000e+00,0.000e+00,-1.027e+00,-1.027e+00,1.320e-01
18500,18500,1480000,0.000e+00,0.000e+00,-1.029e+00,-1.029e+00,1.081e-01,0.000e+00,0.000e+00,-1.027e+00,-1.027e+00,1.081e-01
18600,18600,1488000,0.000e+00,0.000e+00,-1.044e+00,-1.044e+00,1.869e-01,0.000e+00,0.000e+00,-1.044e+00,-1.044e+00,1.869e-01
18700,18700,1496000,0.000e+00,0.000e+00,-1.034e+00,-1.034e+00,1.371e-01,0.000e+00,0.000e+00,-1.034e+00,-1.034e+00,1.371e-01
18800,18800,1504000,0.000e+00,0.000e+00,-1.034e+00,-1.034e+00,1.625e-01,0.000e+00,0.000e+00,-1.032e+00,-1.032e+00,1.625e-01
18900,18900,1512000,0.000e+00,0.000e+00,-1.032e+00,-1.032e+00,2.046e-01,0.000e+00,0.000e+00,-1.029e+00,-1.029e+00,2.046e-01
19000,19000,1520000,0.000e+00,0.000e+00,-1.038e+00,-1.038e+00,1.841e-01,0.000e+00,0.000e+00,-1.023e+00,-1.023e+00,1.841e-01
19100,19100,1528000,0.000e+00,0.000e+00,-1.033e+00,-1.033e+00,1.865e-01,0.000e+00,0.000e+00,-1.027e+00,-1.027e+00,1.865e-01
19200,19200,1536000,0.000e+00,0.000e+00,-1.034e+00,-1.034e+00,1.694e-01,0.000e+00,0.000e+00,-1.035e+00,-1.035e+00,1.694e-01
19300,19300,1544000,0.000e+00,0.000e+00,-1.037e+00,-1.037e+00,1.839e-01,0.000e+00,0.000e+00,-1.039e+00,-1.039e+00,1.839e-01
19400,19400,1552000,0.000e+00,0.000e+00,-1.044e+00,-1.044e+00,1.837e-01,0.000e+00,0.000e+00,-1.036e+00,-1.036e+00,1.837e-01
19500,19500,1560000,0.000e+00,0.000e+00,-1.033e+00,-1.033e+00,1.575e-01,0.000e+00,0.000e+00,-1.029e+00,-1.029e+00,1.575e-01
19600,19600,1568000,0.000e+00,0.000e+00,-1.037e+00,-1.037e+00,1.804e-01,0.000e+00,0.000e+00,-1.036e+00,-1.036e+00,1.804e-01
19700,19700,1576000,0.000e+00,0.000e+00,-1.041e+00,-1.041e+00,1.835e-01,0.000e+00,0.000e+00,-1.030e+00,-1.030e+00,1.835e-01
19800,19800,1584000,0.000e+00,0.000e+00,-1.043e+00,-1.043e+00,1.929e-01,0.000e+00,0.000e+00,-1.034e+00,-1.034e+00,1.929e-01
19900,19900,1592000,0.000e+00,0.000e+00,-1.028e+00,-1.028e+00,1.550e-01,0.000e+00,0.000e+00,-1.028e+00,-1.028e+00,1.550e-01
20000,20000,1600000,0.000e+00,0.000e+00,-1.033e+00,-1.033e+00,1.300e-01,0.000e+00,0.000e+00,-1.032e+00,-1.032e+00,1.300e-01
