episode,step_train,step,A1_given,A1_received,A1_reward_env,A1_reward_total,A1_waste_cleared,A1_r_riverside,A1_r_beam,A1_r_cleared,A1_share_0,A2_given,A2_received,A2_reward_env,A2_reward_total,A2_waste_cleared,A2_r_riverside,A2_r_beam,A2_r_cleared,A2_share_0,A3_given,A3_received,A3_reward_env,A3_reward_total,A3_waste_cleared,A3_r_riverside,A3_r_beam,A3_r_cleared,A3_share_0,time,reward_env_total
28000,14000,618352,0.00e+00,0.00e+00,1.50e-01,1.50e-01,1.20,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00,0.00e+00,0.00e+00,0.00e+00,1.00e-01,0.00e+00,0.00e+00,4.25e-01,4.25e-01,0.00,0.00e+00,0.00e+00,0.00e+00,1.00e-01,7520,5.75e-01
29000,14500,640324,0.00e+00,0.00e+00,1.50e-01,1.50e-01,4.10,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,6.75e-01,6.75e-01,0.50,0.00e+00,0.00e+00,0.00e+00,5.00e-01,0.00e+00,0.00e+00,1.05e+00,1.05e+00,0.00,0.00e+00,0.00e+00,0.00e+00,4.00e-01,7771,1.88e+00
30000,15000,661071,0.00e+00,0.00e+00,2.50e-01,2.50e-01,3.00,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,3.25e-01,3.25e-01,0.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,5.00e-01,5.00e-01,0.20,0.00e+00,0.00e+00,0.00e+00,3.00e-01,8023,1.07e+00
31000,15500,682700,0.00e+00,0.00e+00,3.00e-01,3.00e-01,2.40,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,5.75e-01,5.75e-01,0.60,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,9.75e-01,9.75e-01,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,8274,1.85e+00
32000,16000,705064,0.00e+00,0.00e+00,4.50e-01,4.50e-01,2.50,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,6.75e-01,6.75e-01,0.00,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,6.00e-01,6.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,8526,1.73e+00
33000,16500,726840,0.00e+00,0.00e+00,1.00e-01,1.00e-01,3.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,5.50e-01,5.50e-01,0.70,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,5.50e-01,5.50e-01,0.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,8778,1.20e+00
34000,17000,748567,0.00e+00,0.00e+00,1.00e-01,1.00e-01,2.20,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,3.75e-01,3.75e-01,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,2.75e-01,2.75e-01,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,9030,7.50e-01
35000,17500,769216,0.00e+00,0.00e+00,2.00e-01,2.00e-01,5.00,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,6.50e-01,6.50e-01,0.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,1.40e+00,1.40e+00,0.00,0.00e+00,0.00e+00,0.00e+00,5.00e-01,9281,2.25e+00
36000,18000,790649,0.00e+00,0.00e+00,6.00e-01,6.00e-01,7.10,0.00e+00,0.00e+00,0.00e+00,5.00e-01,0.00e+00,0.00e+00,1.00e+00,1.00e+00,0.60,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,1.50e+00,1.50e+00,0.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,9532,3.10e+00
37000,18500,811788,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.20,0.00e+00,0.00e+00,0.00e+00,1.00e-01,0.00e+00,0.00e+00,3.00e-01,3.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,3.00e-01,3.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,9783,6.00e-01
38000,19000,833907,0.00e+00,0.00e+00,5.00e-02,5.00e-02,1.10,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,3.25e-01,3.25e-01,0.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,5.25e-01,5.25e-01,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,10034,9.00e-01
39000,19500,855585,0.00e+00,0.00e+00,5.00e-01,5.00e-01,4.70,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,5.75e-01,5.75e-01,0.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,8.25e-01,8.25e-01,0.00,0.00e+00,0.00e+00,0.00e+00,5.00e-01,10285,1.90e+00
40000,20000,876332,0.00e+00,0.00e+00,5.00e-02,5.00e-02,2.70,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,6.00e-01,6.00e-01,0.20,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,6.75e-01,6.75e-01,0.00,0.00e+00,0.00e+00,0.00e+00,5.00e-01,10536,1.33e+00
41000,20500,898696,0.00e+00,0.00e+00,6.00e-01,6.00e-01,6.40,0.00e+00,0.00e+00,0.00e+00,6.00e-01,0.00e+00,0.00e+00,1.00e+00,1.00e+00,0.30,0.00e+00,0.00e+00,0.00e+00,5.00e-01,0.00e+00,0.00e+00,1.30e+00,1.30e+00,0.00,0.00e+00,0.00e+00,0.00e+00,4.00e-01,10788,2.90e+00
42000,21000,919982,0.00e+00,0.00e+00,1.50e-01,1.50e-01,2.20,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,2.25e-01,2.25e-01,0.10,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,1.00e-01,1.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,11039,4.75e-01
43000,21500,942003,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.10,0.00e+00,0.00e+00,0.00e+00,1.00e-01,0.00e+00,0.00e+00,4.00e-01,4.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,4.50e-01,4.50e-01,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,11291,8.50e-01
44000,22000,964759,0.00e+00,0.00e+00,1.50e-01,1.50e-01,2.20,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,3.50e-01,3.50e-01,0.20,0.00e+00,0.00e+00,0.00e+00,4.00e-01,0.00e+00,0.00e+00,4.50e-01,4.50e-01,0.00,0.00e+00,0.00e+00,0.00e+00,5.00e-01,11542,9.50e-01
45000,22500,986682,0.00e+00,0.00e+00,5.00e-02,5.00e-02,1.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,1.75e-01,1.75e-01,0.00,0.00e+00,0.00e+00,0.00e+00,1.00e-01,0.00e+00,0.00e+00,2.00e-01,2.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,11794,4.25e-01
46000,23000,1007723,0.00e+00,0.00e+00,4.00e-01,4.00e-01,4.40,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,8.00e-01,8.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,1.23e+00,1.23e+00,0.10,0.00e+00,0.00e+00,0.00e+00,3.00e-01,12044,2.43e+00
47000,23500,1030038,0.00e+00,0.00e+00,2.00e-01,2.00e-01,2.90,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,4.00e-01,4.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,6.00e-01,6.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,2.00e-01,12296,1.20e+00
48000,24000,1051373,0.00e+00,0.00e+00,3.50e-01,3.50e-01,4.50,0.00e+00,0.00e+00,0.00e+00,3.00e-01,0.00e+00,0.00e+00,1.23e+00,1.23e+00,0.30,0.00e+00,0.00e+00,0.00e+00,6.00e-01,0.00e+00,0.00e+00,1.50e+00,1.50e+00,0.00,0.00e+00,0.00e+00,0.00e+00,4.00e-01,12547,3.08e+00
49000,24500,1071630,0.00e+00,0.00e+00,1.00e-01,1.00e-01,2.30,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,1.50e-01,1.50e-01,0.70,0.00e+00,0.00e+00,0.00e+00,2.00e-01,0.00e+00,0.00e+00,9.00e-01,9.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,1.00e-01,12797,1.15e+00
50000,25000,1093847,0.00e+00,0.00e+00,5.00e-01,5.00e-01,5.30,0.00e+00,0.00e+00,0.00e+00,5.00e-01,0.00e+00,0.00e+00,7.00e-01,7.00e-01,0.50,0.00e+00,0.00e+00,0.00e+00,5.00e-01,0.00e+00,0.00e+00,1.57e+00,1.57e+00,0.00,0.00e+00,0.00e+00,0.00e+00,4.00e-01,13047,2.77e+00
