episode,step_train,step,A1_given,A1_received,A1_reward_env,A1_reward_total,A1_share_0,A2_given,A2_received,A2_reward_env,A2_reward_total,A2_share_0
16700,16700,1336000,0.000e+00,0.000e+00,-1.088e+00,-1.088e+00,4.159e-01,0.000e+00,0.000e+00,-1.083e+00,-1.083e+00,4.159e-01
16800,16800,1344000,0.000e+00,0.000e+00,-1.088e+00,-1.088e+00,3.704e-01,0.000e+00,0.000e+00,-1.088e+00,-1.088e+00,3.704e-01
16900,16900,1352000,0.000e+00,0.000e+00,-1.088e+00,-1.088e+00,3.889e-01,0.000e+00,0.000e+00,-1.091e+00,-1.091e+00,3.889e-01
17000,17000,1360000,0.000e+00,0.000e+00,-1.083e+00,-1.083e+00,3.724e-01,0.000e+00,0.000e+00,-1.081e+00,-1.081e+00,3.724e-01
17100,17100,1368000,0.000e+00,0.000e+00,-1.079e+00,-1.079e+00,4.023e-01,0.000e+00,0.000e+00,-1.081e+00,-1.081e+00,4.023e-01
17200,17200,1376000,0.000e+00,0.000e+00,-1.083e+00,-1.083e+00,3.527e-01,0.000e+00,0.000e+00,-1.090e+00,-1.090e+00,3.527e-01
17300,17300,1384000,0.000e+00,0.000e+00,-1.080e+00,-1.080e+00,4.055e-01,0.000e+00,0.000e+00,-1.094e+00,-1.094e+00,4.055e-01
17400,17400,1392000,0.000e+00,0.000e+00,-1.080e+00,-1.080e+00,4.290e-01,0.000e+00,0.000e+00,-1.093e+00,-1.093e+00,4.290e-01
17500,17500,1400000,0.000e+00,0.000e+00,-1.090e+00,-1.090e+00,4.486e-01,0.000e+00,0.000e+00,-1.076e+00,-1.076e+00,4.486e-01
17600,17600,1408000,0.000e+00,0.000e+00,-1.079e+00,-1.079e+00,4.356e-01,0.000e+00,0.000e+00,-1.084e+00,-1.084e+00,4.356e-01
17700,17700,1416000,0.000e+00,0.000e+00,-1.082e+00,-1.082e+00,4.274e-01,0.000e+00,0.000e+00,-1.083e+00,-1.083e+00,4.274e-01
17800,17800,1424000,0.000e+00,0.000e+00,-1.082e+00,-1.082e+00,4.091e-01,0.000e+00,0.000e+00,-1.082e+00,-1.082e+00,4.091e-01
17900,17900,1432000,0.000e+00,0.000e+00,-1.073e+00,-1.073e+00,4.188e-01,0.000e+00,0.000e+00,-1.082e+00,-1.082e+00,4.188e-01
18000,18000,1440000,0.000e+00,0.000e+00,-1.066e+00,-1.066e+00,4.470e-01,0.000e+00,0.000e+00,-1.081e+00,-1.081e+00,4.470e-01
18100,18100,1448000,0.000e+00,0.000e+00,-1.079e+00,-1.079e+00,3.941e-01,0.000e+00,0.000e+00,-1.095e+00,-1.095e+00,3.941e-01
18200,18200,1456000,0.000e+00,0.000e+00,-1.090e+00,-1.090e+00,4.158e-01,0.000e+00,0.000e+00,-1.088e+00,-1.088e+00,4.158e-01
18300,18300,1464000,0.000e+00,0.000e+00,-1.085e+00,-1.085e+00,3.993e-01,0.000e+00,0.000e+00,-1.082e+00,-1.082e+00,3.993e-01
18400,18400,1472000,0.000e+00,0.000e+00,-1.072e+00,-1.072e+00,4.211e-01,0.000e+00,0.000e+00,-1.096e+00,-1.096e+00,4.211e-01
18500,18500,1480000,0.000e+00,0.000e+00,-1.069e+00,-1.069e+00,4.131e-01,0.000e+00,0.000e+00,-1.087e+00,-1.087e+00,4.131e-01
18600,18600,1488000,0.000e+00,0.000e+00,-1.070e+00,-1.070e+00,4.321e-01,0.000e+00,0.000e+00,-1.091e+00,-1.091e+00,4.321e-01
18700,18700,1496000,0.000e+00,0.000e+00,-1.080e+00,-1.080e+00,4.195e-01,0.000e+00,0.000e+00,-1.095e+00,-1.095e+00,4.195e-01
18800,18800,1504000,0.000e+00,0.000e+00,-1.081e+00,-1.081e+00,4.724e-01,0.000e+00,0.000e+00,-1.096e+00,-1.096e+00,4.724e-01
18900,18900,1512000,0.000e+00,0.000e+00,-1.088e+00,-1.088e+00,4.135e-01,0.000e+00,0.000e+00,-1.089e+00,-1.089e+00,4.135e-01
19000,19000,1520000,0.000e+00,0.000e+00,-1.080e+00,-1.080e+00,4.193e-01,0.000e+00,0.000e+00,-1.084e+00,-1.084e+00,4.193e-01
19100,19100,1528000,0.000e+00,0.000e+00,-1.090e+00,-1.090e+00,4.485e-01,0.000e+00,0.000e+00,-1.083e+00,-1.083e+00,4.485e-01
19200,19200,1536000,0.000e+00,0.000e+00,-1.082e+00,-1.082e+00,4.415e-01,0.000e+00,0.000e+00,-1.085e+00,-1.085e+00,4.415e-01
19300,19300,1544000,0.000e+00,0.000e+00,-1.080e+00,-1.080e+00,4.158e-01,0.000e+00,0.000e+00,-1.073e+00,-1.073e+00,4.158e-01
19400,19400,1552000,0.000e+00,0.000e+00,-1.072e+00,-1.072e+00,4.116e-01,0.000e+00,0.000e+00,-1.082e+00,-1.082e+00,4.116e-01
19500,19500,1560000,0.000e+00,0.000e+00,-1.086e+00,-1.086e+00,4.440e-01,0.000e+00,0.000e+00,-1.077e+00,-1.077e+00,4.440e-01
19600,19600,1568000,0.000e+00,0.000e+00,-1.082e+00,-1.082e+00,4.103e-01,0.000e+00,0.000e+00,-1.083e+00,-1.083e+00,4.103e-01
19700,19700,1576000,0.000e+00,0.000e+00,-1.091e+00,-1.091e+00,4.441e-01,0.000e+00,0.000e+00,-1.085e+00,-1.085e+00,4.441e-01
19800,19800,1584000,0.000e+00,0.000e+00,-1.088e+00,-1.088e+00,4.631e-01,0.000e+00,0.000e+00,-1.077e+00,-1.077e+00,4.631e-01
19900,19900,1592000,0.000e+00,0.000e+00,-1.077e+00,-1.077e+00,4.585e-01,0.000e+00,0.000e+00,-1.082e+00,-1.082e+00,4.585e-01
20000,20000,1600000,0.000e+00,0.000e+00,-1.081e+00,-1.081e+00,4.278e-01,0.000e+00,0.000e+00,-1.082e+00,-1.082e+00,4.278e-01
