episode,step_train,step,A1_given,A1_received,A1_reward_env,A1_reward_total,A1_waste_cleared,A1_r_riverside,A1_r_beam,A1_r_cleared,A1_share_0,A2_given,A2_received,A2_reward_env,A2_reward_total,A2_waste_cleared,A2_r_riverside,A2_r_beam,A2_r_cleared,A2_share_0,A3_given,A3_received,A3_reward_env,A3_reward_total,A3_waste_cleared,A3_r_riverside,A3_r_beam,A3_r_cleared,A3_share_0,time,reward_env_total
25000,12500,1250000,0.00e+00,0.00e+00,3.90e-01,3.90e-01,5.40,0.00e+00,0.00e+00,0.00e+00,8.00e-01,0.00e+00,0.00e+00,9.63e-01,9.63e-01,0.50,0.00e+00,0.00e+00,0.00e+00,8.00e-01,0.00e+00,0.00e+00,1.41e+00,1.41e+00,0.30,0.00e+00,0.00e+00,0.00e+00,8.00e-01,7030,2.77e+00
26000,13000,1300000,0.00e+00,0.00e+00,6.70e-01,6.70e-01,3.30,0.00e+00,0.00e+00,0.00e+00,7.80e-01,0.00e+00,0.00e+00,1.07e+00,1.07e+00,1.50,0.00e+00,0.00e+00,0.00e+00,7.80e-01,0.00e+00,0.00e+00,1.22e+00,1.22e+00,0.10,0.00e+00,0.00e+00,0.00e+00,7.80e-01,7307,2.96e+00
27000,13500,1350000,0.00e+00,0.00e+00,3.80e-01,3.80e-01,5.80,0.00e+00,0.00e+00,0.00e+00,8.60e-01,0.00e+00,0.00e+00,5.68e-01,5.68e-01,2.20,0.00e+00,0.00e+00,0.00e+00,8.60e-01,0.00e+00,0.00e+00,1.40e+00,1.40e+00,0.10,0.00e+00,0.00e+00,0.00e+00,8.60e-01,7584,2.35e+00
28000,14000,1400000,0.00e+00,0.00e+00,2.10e-01,2.10e-01,5.50,0.00e+00,0.00e+00,0.00e+00,9.40e-01,0.00e+00,0.00e+00,8.41e-01,8.41e-01,1.30,0.00e+00,0.00e+00,0.00e+00,9.40e-01,0.00e+00,0.00e+00,2.30e+00,2.30e+00,0.00,0.00e+00,0.00e+00,0.00e+00,9.40e-01,7862,3.35e+00
29000,14500,1450000,0.00e+00,0.00e+00,5.70e-01,5.70e-01,7.40,0.00e+00,0.00e+00,0.00e+00,7.00e-01,0.00e+00,0.00e+00,9.59e-01,9.59e-01,1.10,0.00e+00,0.00e+00,0.00e+00,7.00e-01,0.00e+00,0.00e+00,1.99e+00,1.99e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.00e-01,8139,3.52e+00
30000,15000,1500000,0.00e+00,0.00e+00,9.00e-01,9.00e-01,7.30,0.00e+00,0.00e+00,0.00e+00,6.40e-01,0.00e+00,0.00e+00,1.58e+00,1.58e+00,2.20,0.00e+00,0.00e+00,0.00e+00,6.40e-01,0.00e+00,0.00e+00,2.42e+00,2.42e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.40e-01,8416,4.89e+00
31000,15500,1550000,0.00e+00,0.00e+00,3.80e-01,3.80e-01,9.50,0.00e+00,0.00e+00,0.00e+00,7.60e-01,0.00e+00,0.00e+00,7.60e-01,7.60e-01,0.10,0.00e+00,0.00e+00,0.00e+00,7.60e-01,0.00e+00,0.00e+00,1.83e+00,1.83e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.60e-01,8693,2.97e+00
32000,16000,1600000,0.00e+00,0.00e+00,2.70e-01,2.70e-01,7.60,0.00e+00,0.00e+00,0.00e+00,8.20e-01,0.00e+00,0.00e+00,1.72e+00,1.72e+00,0.50,0.00e+00,0.00e+00,0.00e+00,8.20e-01,0.00e+00,0.00e+00,1.52e+00,1.52e+00,0.10,0.00e+00,0.00e+00,0.00e+00,8.20e-01,8971,3.51e+00
33000,16500,1650000,0.00e+00,0.00e+00,8.60e-01,8.60e-01,5.70,0.00e+00,0.00e+00,0.00e+00,6.80e-01,0.00e+00,0.00e+00,1.95e+00,1.95e+00,1.60,0.00e+00,0.00e+00,0.00e+00,6.80e-01,0.00e+00,0.00e+00,1.52e+00,1.52e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.80e-01,9249,4.32e+00
34000,17000,1700000,0.00e+00,0.00e+00,5.30e-01,5.30e-01,4.80,0.00e+00,0.00e+00,0.00e+00,6.80e-01,0.00e+00,0.00e+00,1.21e+00,1.21e+00,0.70,0.00e+00,0.00e+00,0.00e+00,6.80e-01,0.00e+00,0.00e+00,1.61e+00,1.61e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.80e-01,9526,3.35e+00
35000,17500,1750000,0.00e+00,0.00e+00,5.10e-01,5.10e-01,10.80,0.00e+00,0.00e+00,0.00e+00,8.00e-01,0.00e+00,0.00e+00,1.31e+00,1.31e+00,1.90,0.00e+00,0.00e+00,0.00e+00,8.00e-01,0.00e+00,0.00e+00,2.93e+00,2.93e+00,0.30,0.00e+00,0.00e+00,0.00e+00,8.00e-01,9803,4.75e+00
36000,18000,1800000,0.00e+00,0.00e+00,5.70e-01,5.70e-01,9.60,0.00e+00,0.00e+00,0.00e+00,7.40e-01,0.00e+00,0.00e+00,2.16e+00,2.16e+00,0.40,0.00e+00,0.00e+00,0.00e+00,7.40e-01,0.00e+00,0.00e+00,1.82e+00,1.82e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.40e-01,10080,4.54e+00
37000,18500,1850000,0.00e+00,0.00e+00,8.00e-01,8.00e-01,10.40,0.00e+00,0.00e+00,0.00e+00,6.20e-01,0.00e+00,0.00e+00,1.48e+00,1.48e+00,0.50,0.00e+00,0.00e+00,0.00e+00,6.20e-01,0.00e+00,0.00e+00,1.92e+00,1.92e+00,0.00,0.00e+00,0.00e+00,0.00e+00,6.20e-01,10358,4.20e+00
38000,19000,1900000,0.00e+00,0.00e+00,3.70e-01,3.70e-01,7.70,0.00e+00,0.00e+00,0.00e+00,7.80e-01,0.00e+00,0.00e+00,1.30e+00,1.30e+00,1.90,0.00e+00,0.00e+00,0.00e+00,7.80e-01,0.00e+00,0.00e+00,2.06e+00,2.06e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.80e-01,10635,3.73e+00
39000,19500,1950000,0.00e+00,0.00e+00,4.50e-01,4.50e-01,9.60,0.00e+00,0.00e+00,0.00e+00,7.00e-01,0.00e+00,0.00e+00,1.24e+00,1.24e+00,0.30,0.00e+00,0.00e+00,0.00e+00,7.00e-01,0.00e+00,0.00e+00,1.43e+00,1.43e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.00e-01,10912,3.11e+00
40000,20000,2000000,0.00e+00,0.00e+00,7.20e-01,7.20e-01,13.70,0.00e+00,0.00e+00,0.00e+00,7.60e-01,0.00e+00,0.00e+00,1.91e+00,1.91e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.60e-01,0.00e+00,0.00e+00,2.93e+00,2.93e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.60e-01,11189,5.56e+00
41000,20500,2050000,0.00e+00,0.00e+00,7.50e-01,7.50e-01,15.00,0.00e+00,0.00e+00,0.00e+00,7.80e-01,0.00e+00,0.00e+00,2.52e+00,2.52e+00,0.90,0.00e+00,0.00e+00,0.00e+00,7.80e-01,0.00e+00,0.00e+00,3.09e+00,3.09e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.80e-01,11466,6.36e+00
42000,21000,2100000,0.00e+00,0.00e+00,9.40e-01,9.40e-01,8.50,0.00e+00,0.00e+00,0.00e+00,7.00e-01,0.00e+00,0.00e+00,1.81e+00,1.81e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.00e-01,0.00e+00,0.00e+00,1.82e+00,1.82e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.00e-01,11744,4.57e+00
43000,21500,2150000,0.00e+00,0.00e+00,7.10e-01,7.10e-01,10.30,0.00e+00,0.00e+00,0.00e+00,7.80e-01,0.00e+00,0.00e+00,1.45e+00,1.45e+00,1.20,0.00e+00,0.00e+00,0.00e+00,7.80e-01,0.00e+00,0.00e+00,2.94e+00,2.94e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.80e-01,12021,5.10e+00
44000,22000,2200000,0.00e+00,0.00e+00,6.60e-01,6.60e-01,11.40,0.00e+00,0.00e+00,0.00e+00,8.20e-01,0.00e+00,0.00e+00,1.74e+00,1.74e+00,0.20,0.00e+00,0.00e+00,0.00e+00,8.20e-01,0.00e+00,0.00e+00,2.42e+00,2.42e+00,0.10,0.00e+00,0.00e+00,0.00e+00,8.20e-01,12298,4.82e+00
45000,22500,2250000,0.00e+00,0.00e+00,5.50e-01,5.50e-01,11.80,0.00e+00,0.00e+00,0.00e+00,7.40e-01,0.00e+00,0.00e+00,1.81e+00,1.81e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.40e-01,0.00e+00,0.00e+00,2.38e+00,2.38e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.40e-01,12575,4.73e+00
46000,23000,2300000,0.00e+00,0.00e+00,5.00e-01,5.00e-01,9.10,0.00e+00,0.00e+00,0.00e+00,8.00e-01,0.00e+00,0.00e+00,1.19e+00,1.19e+00,0.30,0.00e+00,0.00e+00,0.00e+00,8.00e-01,0.00e+00,0.00e+00,1.94e+00,1.94e+00,0.00,0.00e+00,0.00e+00,0.00e+00,8.00e-01,12853,3.63e+00
47000,23500,2350000,0.00e+00,0.00e+00,2.60e-01,2.60e-01,12.10,0.00e+00,0.00e+00,0.00e+00,7.80e-01,0.00e+00,0.00e+00,2.24e+00,2.24e+00,0.00,0.00e+00,0.00e+00,0.00e+00,7.80e-01,0.00e+00,0.00e+00,2.02e+00,2.02e+00,0.30,0.00e+00,0.00e+00,0.00e+00,7.80e-01,13130,4.52e+00
48000,24000,2400000,0.00e+00,0.00e+00,2.50e-01,2.50e-01,11.40,0.00e+00,0.00e+00,0.00e+00,9.00e-01,0.00e+00,0.00e+00,1.84e+00,1.84e+00,1.00,0.00e+00,0.00e+00,0.00e+00,9.00e-01,0.00e+00,0.00e+00,2.49e+00,2.49e+00,0.00,0.00e+00,0.00e+00,0.00e+00,9.00e-01,13407,4.58e+00
49000,24500,2450000,0.00e+00,0.00e+00,5.20e-01,5.20e-01,11.10,0.00e+00,0.00e+00,0.00e+00,8.60e-01,0.00e+00,0.00e+00,1.68e+00,1.68e+00,1.10,0.00e+00,0.00e+00,0.00e+00,8.60e-01,0.00e+00,0.00e+00,2.46e+00,2.46e+00,0.00,0.00e+00,0.00e+00,0.00e+00,8.60e-01,13684,4.66e+00
50000,25000,2500000,0.00e+00,0.00e+00,4.90e-01,4.90e-01,12.70,0.00e+00,0.00e+00,0.00e+00,8.40e-01,0.00e+00,0.00e+00,2.14e+00,2.14e+00,0.20,0.00e+00,0.00e+00,0.00e+00,8.40e-01,0.00e+00,0.00e+00,2.88e+00,2.88e+00,0.00,0.00e+00,0.00e+00,0.00e+00,8.40e-01,13962,5.52e+00
