episode,step_train,step,A1_given,A1_received,A1_reward_env,A1_reward_total,A1_share_0,A2_given,A2_received,A2_reward_env,A2_reward_total,A2_share_0
16700,16700,1336000,0.000e+00,0.000e+00,-1.047e+00,-1.047e+00,1.639e-01,0.000e+00,0.000e+00,-1.047e+00,-1.047e+00,1.639e-01
16800,16800,1344000,0.000e+00,0.000e+00,-1.052e+00,-1.052e+00,1.419e-01,0.000e+00,0.000e+00,-1.031e+00,-1.031e+00,1.419e-01
16900,16900,1352000,0.000e+00,0.000e+00,-1.025e+00,-1.025e+00,9.988e-02,0.000e+00,0.000e+00,-1.012e+00,-1.012e+00,9.988e-02
17000,17000,1360000,0.000e+00,0.000e+00,-1.044e+00,-1.044e+00,1.298e-01,0.000e+00,0.000e+00,-1.010e+00,-1.010e+00,1.298e-01
17100,17100,1368000,0.000e+00,0.000e+00,-1.044e+00,-1.044e+00,1.275e-01,0.000e+00,0.000e+00,-1.014e+00,-1.014e+00,1.275e-01
17200,17200,1376000,0.000e+00,0.000e+00,-1.042e+00,-1.042e+00,1.449e-01,0.000e+00,0.000e+00,-1.026e+00,-1.026e+00,1.449e-01
17300,17300,1384000,0.000e+00,0.000e+00,-1.036e+00,-1.036e+00,1.414e-01,0.000e+00,0.000e+00,-1.018e+00,-1.018e+00,1.414e-01
17400,17400,1392000,0.000e+00,0.000e+00,-1.028e+00,-1.028e+00,1.464e-01,0.000e+00,0.000e+00,-1.024e+00,-1.024e+00,1.464e-01
17500,17500,1400000,0.000e+00,0.000e+00,-1.022e+00,-1.022e+00,1.497e-01,0.000e+00,0.000e+00,-1.006e+00,-1.006e+00,1.497e-01
17600,17600,1408000,0.000e+00,0.000e+00,-1.025e+00,-1.025e+00,1.516e-01,0.000e+00,0.000e+00,-1.024e+00,-1.024e+00,1.516e-01
17700,17700,1416000,0.000e+00,0.000e+00,-1.022e+00,-1.022e+00,1.440e-01,0.000e+00,0.000e+00,-1.019e+00,-1.019e+00,1.440e-01
17800,17800,1424000,0.000e+00,0.000e+00,-1.024e+00,-1.024e+00,1.730e-01,0.000e+00,0.000e+00,-1.028e+00,-1.028e+00,1.730e-01
17900,17900,1432000,0.000e+00,0.000e+00,-1.019e+00,-1.019e+00,1.702e-01,0.000e+00,0.000e+00,-1.020e+00,-1.020e+00,1.702e-01
18000,18000,1440000,0.000e+00,0.000e+00,-1.013e+00,-1.013e+00,1.696e-01,0.000e+00,0.000e+00,-1.016e+00,-1.016e+00,1.696e-01
18100,18100,1448000,0.000e+00,0.000e+00,-1.022e+00,-1.022e+00,1.792e-01,0.000e+00,0.000e+00,-1.024e+00,-1.024e+00,1.792e-01
18200,18200,1456000,0.000e+00,0.000e+00,-1.040e+00,-1.040e+00,1.979e-01,0.000e+00,0.000e+00,-1.041e+00,-1.041e+00,1.979e-01
18300,18300,1464000,0.000e+00,0.000e+00,-1.031e+00,-1.031e+00,1.259e-01,0.000e+00,0.000e+00,-1.018e+00,-1.018e+00,1.259e-01
18400,18400,1472000,0.000e+00,0.000e+00,-1.032e+00,-1.032e+00,1.749e-01,0.000e+00,0.000e+00,-1.035e+00,-1.035e+00,1.749e-01
18500,18500,1480000,0.000e+00,0.000e+00,-1.031e+00,-1.031e+00,1.670e-01,0.000e+00,0.000e+00,-1.036e+00,-1.036e+00,1.670e-01
18600,18600,1488000,0.000e+00,0.000e+00,-1.012e+00,-1.012e+00,1.263e-01,0.000e+00,0.000e+00,-1.023e+00,-1.023e+00,1.263e-01
18700,18700,1496000,0.000e+00,0.000e+00,-1.015e+00,-1.015e+00,1.649e-01,0.000e+00,0.000e+00,-1.017e+00,-1.017e+00,1.649e-01
18800,18800,1504000,0.000e+00,0.000e+00,-1.021e+00,-1.021e+00,1.691e-01,0.000e+00,0.000e+00,-1.014e+00,-1.014e+00,1.691e-01
18900,18900,1512000,0.000e+00,0.000e+00,-1.022e+00,-1.022e+00,1.720e-01,0.000e+00,0.000e+00,-1.017e+00,-1.017e+00,1.720e-01
19000,19000,1520000,0.000e+00,0.000e+00,-1.026e+00,-1.026e+00,1.444e-01,0.000e+00,0.000e+00,-1.023e+00,-1.023e+00,1.444e-01
19100,19100,1528000,0.000e+00,0.000e+00,-1.023e+00,-1.023e+00,1.955e-01,0.000e+00,0.000e+00,-1.029e+00,-1.029e+00,1.955e-01
19200,19200,1536000,0.000e+00,0.000e+00,-1.052e+00,-1.052e+00,1.972e-01,0.000e+00,0.000e+00,-1.049e+00,-1.049e+00,1.972e-01
19300,19300,1544000,0.000e+00,0.000e+00,-1.053e+00,-1.053e+00,1.931e-01,0.000e+00,0.000e+00,-1.036e+00,-1.036e+00,1.931e-01
19400,19400,1552000,0.000e+00,0.000e+00,-1.029e+00,-1.029e+00,1.298e-01,0.000e+00,0.000e+00,-1.025e+00,-1.025e+00,1.298e-01
19500,19500,1560000,0.000e+00,0.000e+00,-1.030e+00,-1.030e+00,1.615e-01,0.000e+00,0.000e+00,-1.026e+00,-1.026e+00,1.615e-01
19600,19600,1568000,0.000e+00,0.000e+00,-1.025e+00,-1.025e+00,1.495e-01,0.000e+00,0.000e+00,-1.025e+00,-1.025e+00,1.495e-01
19700,19700,1576000,0.000e+00,0.000e+00,-1.020e+00,-1.020e+00,1.725e-01,0.000e+00,0.000e+00,-1.018e+00,-1.018e+00,1.725e-01
19800,19800,1584000,0.000e+00,0.000e+00,-1.017e+00,-1.017e+00,1.060e-01,0.000e+00,0.000e+00,-1.017e+00,-1.017e+00,1.060e-01
19900,19900,1592000,0.000e+00,0.000e+00,-1.022e+00,-1.022e+00,1.541e-01,0.000e+00,0.000e+00,-1.022e+00,-1.022e+00,1.541e-01
20000,20000,1600000,0.000e+00,0.000e+00,-1.028e+00,-1.028e+00,1.576e-01,0.000e+00,0.000e+00,-1.030e+00,-1.030e+00,1.576e-01
