episode,step_train,step,A1_given,A1_received,A1_reward_env,A1_reward_total,A1_share_0,A2_given,A2_received,A2_reward_env,A2_reward_total,A2_share_0
13200,13200,132000,0.000e+00,0.000e+00,-1.990e+00,-1.990e+00,1.000e+00,0.000e+00,0.000e+00,-1.972e+00,-1.972e+00,1.000e+00
13300,13300,133000,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,1.000e+00,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,1.000e+00
13400,13400,134000,0.000e+00,0.000e+00,-1.968e+00,-1.968e+00,1.000e+00,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,1.000e+00
13500,13500,135000,0.000e+00,0.000e+00,-1.981e+00,-1.981e+00,1.000e+00,0.000e+00,0.000e+00,-1.981e+00,-1.981e+00,1.000e+00
13600,13600,136000,0.000e+00,0.000e+00,-1.976e+00,-1.976e+00,1.000e+00,0.000e+00,0.000e+00,-1.988e+00,-1.988e+00,1.000e+00
13700,13700,137000,0.000e+00,0.000e+00,-1.986e+00,-1.986e+00,1.000e+00,0.000e+00,0.000e+00,-1.980e+00,-1.980e+00,1.000e+00
13800,13800,138000,0.000e+00,0.000e+00,-1.966e+00,-1.966e+00,1.000e+00,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,1.000e+00
13900,13900,139000,0.000e+00,0.000e+00,-1.966e+00,-1.966e+00,1.000e+00,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,1.000e+00
14000,14000,140000,0.000e+00,0.000e+00,-1.974e+00,-1.974e+00,1.000e+00,0.000e+00,0.000e+00,-1.986e+00,-1.986e+00,1.000e+00
14100,14100,141000,0.000e+00,0.000e+00,-1.986e+00,-1.986e+00,1.000e+00,0.000e+00,0.000e+00,-1.986e+00,-1.986e+00,1.000e+00
14200,14200,142000,0.000e+00,0.000e+00,-1.977e+00,-1.977e+00,1.000e+00,0.000e+00,0.000e+00,-2.001e+00,-2.001e+00,1.000e+00
14300,14300,143000,0.000e+00,0.000e+00,-1.973e+00,-1.973e+00,1.000e+00,0.000e+00,0.000e+00,-1.991e+00,-1.991e+00,1.000e+00
14400,14400,144000,0.000e+00,0.000e+00,-1.978e+00,-1.978e+00,1.000e+00,0.000e+00,0.000e+00,-1.984e+00,-1.984e+00,1.000e+00
14500,14500,145000,0.000e+00,0.000e+00,-1.956e+00,-1.956e+00,1.000e+00,0.000e+00,0.000e+00,-2.004e+00,-2.004e+00,1.000e+00
14600,14600,146000,0.000e+00,0.000e+00,-1.986e+00,-1.986e+00,1.000e+00,0.000e+00,0.000e+00,-1.992e+00,-1.992e+00,1.000e+00
14700,14700,147000,0.000e+00,0.000e+00,-1.985e+00,-1.985e+00,1.000e+00,0.000e+00,0.000e+00,-1.991e+00,-1.991e+00,1.000e+00
14800,14800,148000,0.000e+00,0.000e+00,-1.972e+00,-1.972e+00,1.000e+00,0.000e+00,0.000e+00,-2.008e+00,-2.008e+00,1.000e+00
14900,14900,149000,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,1.000e+00,0.000e+00,0.000e+00,-1.984e+00,-1.984e+00,1.000e+00
15000,15000,150000,0.000e+00,0.000e+00,-1.997e+00,-1.997e+00,1.000e+00,0.000e+00,0.000e+00,-1.985e+00,-1.985e+00,1.000e+00
15100,15100,151000,0.000e+00,0.000e+00,-1.992e+00,-1.992e+00,1.000e+00,0.000e+00,0.000e+00,-1.980e+00,-1.980e+00,1.000e+00
15200,15200,152000,0.000e+00,0.000e+00,-1.991e+00,-1.991e+00,1.000e+00,0.000e+00,0.000e+00,-1.991e+00,-1.991e+00,1.000e+00
15300,15300,153000,0.000e+00,0.000e+00,-1.983e+00,-1.983e+00,1.000e+00,0.000e+00,0.000e+00,-2.001e+00,-2.001e+00,1.000e+00
15400,15400,154000,0.000e+00,0.000e+00,-1.978e+00,-1.978e+00,1.000e+00,0.000e+00,0.000e+00,-1.996e+00,-1.996e+00,1.000e+00
15500,15500,155000,0.000e+00,0.000e+00,-1.994e+00,-1.994e+00,1.000e+00,0.000e+00,0.000e+00,-2.000e+00,-2.000e+00,1.000e+00
15600,15600,156000,0.000e+00,0.000e+00,-1.986e+00,-1.986e+00,1.000e+00,0.000e+00,0.000e+00,-1.986e+00,-1.986e+00,1.000e+00
15700,15700,157000,0.000e+00,0.000e+00,-1.986e+00,-1.986e+00,1.000e+00,0.000e+00,0.000e+00,-1.986e+00,-1.986e+00,1.000e+00
15800,15800,158000,0.000e+00,0.000e+00,-1.985e+00,-1.985e+00,1.000e+00,0.000e+00,0.000e+00,-1.991e+00,-1.991e+00,1.000e+00
15900,15900,159000,0.000e+00,0.000e+00,-2.004e+00,-2.004e+00,1.000e+00,0.000e+00,0.000e+00,-1.980e+00,-1.980e+00,1.000e+00
16000,16000,160000,0.000e+00,0.000e+00,-1.995e+00,-1.995e+00,1.000e+00,0.000e+00,0.000e+00,-1.983e+00,-1.983e+00,1.000e+00
16100,16100,161000,0.000e+00,0.000e+00,-1.999e+00,-1.999e+00,1.000e+00,0.000e+00,0.000e+00,-1.987e+00,-1.987e+00,1.000e+00
16200,16200,162000,0.000e+00,0.000e+00,-1.987e+00,-1.987e+00,1.000e+00,0.000e+00,0.000e+00,-1.999e+00,-1.999e+00,1.000e+00
16300,16300,163000,0.000e+00,0.000e+00,-1.985e+00,-1.985e+00,1.000e+00,0.000e+00,0.000e+00,-1.997e+00,-1.997e+00,1.000e+00
16400,16400,164000,0.000e+00,0.000e+00,-1.980e+00,-1.980e+00,1.000e+00,0.000e+00,0.000e+00,-1.998e+00,-1.998e+00,1.000e+00
16500,16500,165000,0.000e+00,0.000e+00,-1.985e+00,-1.985e+00,1.000e+00,0.000e+00,0.000e+00,-2.003e+00,-2.003e+00,1.000e+00
