episode,step_train,step,A1_given,A1_received,A1_reward_env,A1_reward_total,A1_waste_cleared,A1_r_riverside,A1_r_beam,A1_r_cleared,A1_share_0,A2_given,A2_received,A2_reward_env,A2_reward_total,A2_waste_cleared,A2_r_riverside,A2_r_beam,A2_r_cleared,A2_share_0,A3_given,A3_received,A3_reward_env,A3_reward_total,A3_waste_cleared,A3_r_riverside,A3_r_beam,A3_r_cleared,A3_share_0,time,reward_env_total
40000,20000,2000000,0.00e+00,0.00e+00,5.00e-01,5.00e-01,3.50,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,1.20e+00,1.20e+00,0.20,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,2.20e+00,2.20e+00,0.00,0.00e+00,0.00e+00,0.00e+00,1.00e+00,10723,3.90e+00
41000,20500,2050000,0.00e+00,0.00e+00,2.00e-01,2.00e-01,3.70,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,1.60e+00,1.60e+00,0.00,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,1.30e+00,1.30e+00,0.10,0.00e+00,0.00e+00,0.00e+00,1.00e+00,10982,3.10e+00
42000,21000,2100000,0.00e+00,0.00e+00,1.00e-01,1.00e-01,1.80,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,9.00e-01,9.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,1.00e+00,1.00e+00,0.00,0.00e+00,0.00e+00,0.00e+00,1.00e+00,11241,2.00e+00
43000,21500,2150000,0.00e+00,0.00e+00,5.00e-01,5.00e-01,1.10,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,3.00e-01,3.00e-01,0.10,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,8.00e-01,8.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,1.00e+00,11500,1.60e+00
44000,22000,2200000,0.00e+00,0.00e+00,3.00e-01,3.00e-01,5.20,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,1.20e+00,1.20e+00,0.30,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,2.90e+00,2.90e+00,0.00,0.00e+00,0.00e+00,0.00e+00,1.00e+00,11759,4.40e+00
45000,22500,2250000,0.00e+00,0.00e+00,4.00e-01,4.00e-01,1.40,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,6.00e-01,6.00e-01,1.80,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,2.00e+00,2.00e+00,0.00,0.00e+00,0.00e+00,0.00e+00,1.00e+00,12018,3.00e+00
46000,23000,2300000,0.00e+00,0.00e+00,1.00e-01,1.00e-01,3.40,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,4.00e-01,4.00e-01,0.40,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,1.20e+00,1.20e+00,0.00,0.00e+00,0.00e+00,0.00e+00,1.00e+00,12277,1.70e+00
47000,23500,2350000,0.00e+00,0.00e+00,4.00e-01,4.00e-01,3.30,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,6.00e-01,6.00e-01,0.20,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,1.40e+00,1.40e+00,0.30,0.00e+00,0.00e+00,0.00e+00,1.00e+00,12536,2.40e+00
48000,24000,2400000,0.00e+00,0.00e+00,2.00e-01,2.00e-01,2.20,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,5.00e-01,5.00e-01,1.70,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,1.90e+00,1.90e+00,0.10,0.00e+00,0.00e+00,0.00e+00,1.00e+00,12795,2.60e+00
49000,24500,2450000,0.00e+00,0.00e+00,5.00e-01,5.00e-01,2.00,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,1.40e+00,1.40e+00,0.00,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,1.60e+00,1.60e+00,0.00,0.00e+00,0.00e+00,0.00e+00,1.00e+00,13054,3.50e+00
50000,25000,2500000,0.00e+00,0.00e+00,3.00e-01,3.00e-01,4.90,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,9.00e-01,9.00e-01,0.00,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,2.40e+00,2.40e+00,0.00,0.00e+00,0.00e+00,0.00e+00,1.00e+00,13308,3.60e+00
