,run,episode,$m$,$n$,$\theta^1$,$\theta^2$,Price $m$,Price $n$,acc_rewards
523,6.0,18.0,0.36000000000000004,0.36000000000000004,0.01000000000000001,0.01000000000000001,-9.950000000000001,-9.950000000000001,-4.0
524,6.0,19.0,0.38000000000000006,0.38000000000000006,0.024000000000000028,0.024000000000000028,-9.88,-9.88,-4.0
525,6.0,20.0,0.4000000000000001,0.4000000000000001,0.04400000000000005,0.04400000000000005,-9.780000000000001,-9.780000000000001,-4.0
526,6.0,21.0,0.4200000000000001,0.4200000000000001,0.07000000000000008,0.07000000000000008,-9.650000000000002,-9.650000000000002,-4.0
527,6.0,22.0,0.4400000000000001,0.4400000000000001,0.10200000000000012,0.10200000000000012,-9.490000000000002,-9.490000000000002,-4.0
528,6.0,23.0,0.46000000000000013,0.46000000000000013,0.14000000000000015,0.14000000000000015,-9.300000000000002,-9.300000000000002,-3.0
529,6.0,24.0,0.48000000000000015,0.48000000000000015,0.1840000000000002,0.1840000000000002,-9.080000000000002,-9.080000000000002,-4.0
530,6.0,25.0,0.5,0.5,0.2340000000000002,0.2340000000000002,-8.830000000000002,-8.830000000000002,-4.0
531,6.0,26.0,0.5,0.5,0.2840000000000002,0.2840000000000002,-8.58,-8.58,-3.0
532,6.0,27.0,0.5,0.5,0.3340000000000002,0.3340000000000002,-8.33,-8.33,-4.0
533,6.0,28.0,0.5,0.5,0.3840000000000002,0.3840000000000002,-8.080000000000002,-8.080000000000002,-2.0
534,6.0,29.0,0.5,0.5,0.43400000000000016,0.43400000000000016,-7.830000000000001,-7.830000000000001,-3.0
535,6.0,30.0,0.5,0.5,0.48400000000000015,0.48400000000000015,-7.579999999999999,-7.579999999999999,-3.0
536,6.0,31.0,0.5,0.5,0.5340000000000001,0.5340000000000001,-7.330000000000001,-7.330000000000001,-4.0
537,6.0,32.0,0.5,0.5,0.5840000000000002,0.5840000000000002,-7.080000000000001,-7.080000000000001,-2.0
538,6.0,33.0,0.5,0.5,0.6340000000000002,0.6340000000000002,-6.830000000000001,-6.830000000000001,-2.0
539,6.0,34.0,0.5,0.5,0.6840000000000003,0.6840000000000003,-6.579999999999999,-6.579999999999999,-2.0
540,6.0,35.0,0.5,0.5,0.7340000000000003,0.7340000000000003,-6.329999999999999,-6.329999999999999,-2.0
541,6.0,36.0,0.5,0.5,0.7840000000000004,0.7840000000000004,-6.079999999999998,-6.079999999999998,-3.0
542,6.0,37.0,0.5,0.5,0.8340000000000004,0.8340000000000004,-5.829999999999999,-5.829999999999999,-3.0
543,6.0,38.0,0.5,0.5,0.8840000000000005,0.8840000000000005,-5.579999999999999,-5.579999999999999,-3.0
544,6.0,39.0,0.5,0.5,0.9340000000000005,0.9340000000000005,-5.329999999999998,-5.329999999999998,-2.0
545,6.0,40.0,0.5,0.5,0.9840000000000005,0.9840000000000005,-5.079999999999999,-5.079999999999999,-2.0
546,6.0,41.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
547,6.0,42.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
548,6.0,43.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
549,6.0,44.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
550,6.0,45.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
551,6.0,46.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
552,6.0,47.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
553,6.0,48.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
554,6.0,49.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
555,6.0,50.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
556,6.0,51.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
557,6.0,52.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
558,6.0,53.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
559,6.0,54.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
560,6.0,55.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
561,6.0,56.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
562,6.0,57.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
563,6.0,58.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
564,6.0,59.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
565,6.0,60.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
566,6.0,61.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
567,6.0,62.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
568,6.0,63.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
569,6.0,64.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
570,6.0,65.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
571,6.0,66.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
572,6.0,67.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
573,6.0,68.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
574,6.0,69.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
575,6.0,70.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
576,6.0,71.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
577,6.0,72.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
578,6.0,73.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
579,6.0,74.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
580,6.0,75.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
581,6.0,76.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
582,6.0,77.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
583,6.0,78.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
584,6.0,79.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
585,6.0,80.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
586,6.0,81.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
587,6.0,82.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
588,6.0,83.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
589,6.0,84.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
590,6.0,85.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
591,6.0,86.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
592,6.0,87.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
593,6.0,88.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
594,6.0,89.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
595,6.0,90.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
596,6.0,91.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
597,6.0,92.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
598,6.0,93.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
599,6.0,94.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
600,6.0,95.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
601,6.0,96.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
602,6.0,97.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
603,6.0,98.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
604,6.0,99.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
605,6.0,100.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
606,7.0,0.0,0.0,0.0,0.5,0.5,-7.500000000000002,-7.500000000000002,0.0
607,7.0,1.0,0.02,0.02,0.40599999999999997,0.40599999999999997,-7.970000000000003,-7.970000000000003,-3.0
608,7.0,2.0,0.04,0.04,0.31799999999999995,0.31799999999999995,-8.410000000000002,-8.410000000000002,-2.0
609,7.0,3.0,0.06,0.06,0.23599999999999993,0.23599999999999993,-8.82,-8.82,-3.0
610,7.0,4.0,0.08,0.08,0.15999999999999992,0.15999999999999992,-9.200000000000001,-9.200000000000001,-3.0
611,7.0,5.0,0.1,0.1,0.08999999999999991,0.08999999999999991,-9.550000000000004,-9.550000000000004,-4.0
612,7.0,6.0,0.12000000000000001,0.12000000000000001,0.025999999999999912,0.025999999999999912,-9.870000000000003,-9.870000000000003,-4.0
613,7.0,7.0,0.14,0.14,0.0,0.0,-10.000000000000002,-10.000000000000002,-4.0
614,7.0,8.0,0.16,0.16,0.0,0.0,-10.000000000000002,-10.000000000000002,-4.0
615,7.0,9.0,0.18,0.18,0.0,0.0,-10.000000000000002,-10.000000000000002,-4.0
616,7.0,10.0,0.19999999999999998,0.19999999999999998,0.0,0.0,-10.000000000000002,-10.000000000000002,-4.0
617,7.0,11.0,0.21999999999999997,0.21999999999999997,0.0,0.0,-10.000000000000002,-10.000000000000002,-4.0
618,7.0,12.0,0.23999999999999996,0.23999999999999996,0.0,0.0,-10.000000000000002,-10.000000000000002,-4.0
619,7.0,13.0,0.25999999999999995,0.25999999999999995,0.0,0.0,-10.000000000000002,-10.000000000000002,-4.0
620,7.0,14.0,0.27999999999999997,0.27999999999999997,0.0,0.0,-10.000000000000002,-10.000000000000002,-4.0
621,7.0,15.0,0.3,0.3,0.0,0.0,-10.000000000000002,-10.000000000000002,-4.0
622,7.0,16.0,0.32,0.32,0.0,0.0,-10.000000000000002,-10.000000000000002,-4.0
623,7.0,17.0,0.34,0.34,0.002000000000000002,0.002000000000000002,-9.990000000000002,-9.990000000000002,-4.0
624,7.0,18.0,0.36000000000000004,0.36000000000000004,0.01000000000000001,0.01000000000000001,-9.950000000000001,-9.950000000000001,-4.0
625,7.0,19.0,0.38000000000000006,0.38000000000000006,0.024000000000000028,0.024000000000000028,-9.88,-9.88,-4.0
626,7.0,20.0,0.4000000000000001,0.4000000000000001,0.04400000000000005,0.04400000000000005,-9.780000000000001,-9.780000000000001,-4.0
627,7.0,21.0,0.4200000000000001,0.4200000000000001,0.07000000000000008,0.07000000000000008,-9.650000000000002,-9.650000000000002,-4.0
628,7.0,22.0,0.4400000000000001,0.4400000000000001,0.10200000000000012,0.10200000000000012,-9.490000000000002,-9.490000000000002,-4.0
629,7.0,23.0,0.46000000000000013,0.46000000000000013,0.14000000000000015,0.14000000000000015,-9.300000000000002,-9.300000000000002,-4.0
630,7.0,24.0,0.48000000000000015,0.48000000000000015,0.1840000000000002,0.1840000000000002,-9.080000000000002,-9.080000000000002,-4.0
631,7.0,25.0,0.5,0.5,0.2340000000000002,0.2340000000000002,-8.830000000000002,-8.830000000000002,-4.0
632,7.0,26.0,0.5,0.5,0.2840000000000002,0.2840000000000002,-8.58,-8.58,-3.0
633,7.0,27.0,0.5,0.5,0.3340000000000002,0.3340000000000002,-8.33,-8.33,-3.0
634,7.0,28.0,0.5,0.5,0.3840000000000002,0.3840000000000002,-8.080000000000002,-8.080000000000002,-3.0
635,7.0,29.0,0.5,0.5,0.43400000000000016,0.43400000000000016,-7.830000000000001,-7.830000000000001,-4.0
636,7.0,30.0,0.5,0.5,0.48400000000000015,0.48400000000000015,-7.579999999999999,-7.579999999999999,-4.0
637,7.0,31.0,0.5,0.5,0.5340000000000001,0.5340000000000001,-7.330000000000001,-7.330000000000001,-3.0
638,7.0,32.0,0.5,0.5,0.5840000000000002,0.5840000000000002,-7.080000000000001,-7.080000000000001,-3.0
639,7.0,33.0,0.5,0.5,0.6340000000000002,0.6340000000000002,-6.830000000000001,-6.830000000000001,-4.0
640,7.0,34.0,0.5,0.5,0.6840000000000003,0.6840000000000003,-6.579999999999999,-6.579999999999999,-2.0
641,7.0,35.0,0.5,0.5,0.7340000000000003,0.7340000000000003,-6.329999999999999,-6.329999999999999,-4.0
642,7.0,36.0,0.5,0.5,0.7840000000000004,0.7840000000000004,-6.079999999999998,-6.079999999999998,-2.0
643,7.0,37.0,0.5,0.5,0.8340000000000004,0.8340000000000004,-5.829999999999999,-5.829999999999999,-2.0
644,7.0,38.0,0.5,0.5,0.8840000000000005,0.8840000000000005,-5.579999999999999,-5.579999999999999,-3.0
645,7.0,39.0,0.5,0.5,0.9340000000000005,0.9340000000000005,-5.329999999999998,-5.329999999999998,-3.0
646,7.0,40.0,0.5,0.5,0.9840000000000005,0.9840000000000005,-5.079999999999999,-5.079999999999999,-2.0
647,7.0,41.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
648,7.0,42.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
649,7.0,43.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
650,7.0,44.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
651,7.0,45.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
652,7.0,46.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
653,7.0,47.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
654,7.0,48.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
655,7.0,49.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
656,7.0,50.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
657,7.0,51.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
658,7.0,52.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
659,7.0,53.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
660,7.0,54.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
661,7.0,55.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
662,7.0,56.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
663,7.0,57.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
664,7.0,58.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
665,7.0,59.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
666,7.0,60.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
667,7.0,61.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
668,7.0,62.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
669,7.0,63.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
670,7.0,64.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
671,7.0,65.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
672,7.0,66.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
673,7.0,67.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
674,7.0,68.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
675,7.0,69.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
676,7.0,70.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
677,7.0,71.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
678,7.0,72.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
679,7.0,73.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
680,7.0,74.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
681,7.0,75.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
682,7.0,76.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
683,7.0,77.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
684,7.0,78.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
685,7.0,79.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
686,7.0,80.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
687,7.0,81.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
688,7.0,82.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
689,7.0,83.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
690,7.0,84.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
691,7.0,85.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
692,7.0,86.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
693,7.0,87.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
694,7.0,88.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
695,7.0,89.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
696,7.0,90.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
697,7.0,91.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
698,7.0,92.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
699,7.0,93.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
700,7.0,94.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
701,7.0,95.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
702,7.0,96.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
703,7.0,97.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
704,7.0,98.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
705,7.0,99.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
706,7.0,100.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
707,8.0,0.0,0.0,0.0,0.5,0.5,-7.500000000000002,-7.500000000000002,0.0
708,8.0,1.0,0.02,0.02,0.40599999999999997,0.40599999999999997,-7.970000000000003,-7.970000000000003,-4.0
709,8.0,2.0,0.04,0.04,0.31799999999999995,0.31799999999999995,-8.410000000000002,-8.410000000000002,-3.0
710,8.0,3.0,0.06,0.06,0.23599999999999993,0.23599999999999993,-8.82,-8.82,-4.0
711,8.0,4.0,0.08,0.08,0.15999999999999992,0.15999999999999992,-9.200000000000001,-9.200000000000001,-3.0
712,8.0,5.0,0.1,0.1,0.08999999999999991,0.08999999999999991,-9.550000000000004,-9.550000000000004,-3.0
713,8.0,6.0,0.12000000000000001,0.12000000000000001,0.025999999999999912,0.025999999999999912,-9.870000000000003,-9.870000000000003,-4.0
714,8.0,7.0,0.14,0.14,0.0,0.0,-10.000000000000002,-10.000000000000002,-4.0
715,8.0,8.0,0.16,0.16,0.0,0.0,-10.000000000000002,-10.000000000000002,-4.0
716,8.0,9.0,0.18,0.18,0.0,0.0,-10.000000000000002,-10.000000000000002,-4.0
717,8.0,10.0,0.19999999999999998,0.19999999999999998,0.0,0.0,-10.000000000000002,-10.000000000000002,-4.0
718,8.0,11.0,0.21999999999999997,0.21999999999999997,0.0,0.0,-10.000000000000002,-10.000000000000002,-4.0
719,8.0,12.0,0.23999999999999996,0.23999999999999996,0.0,0.0,-10.000000000000002,-10.000000000000002,-4.0
720,8.0,13.0,0.25999999999999995,0.25999999999999995,0.0,0.0,-10.000000000000002,-10.000000000000002,-4.0
721,8.0,14.0,0.27999999999999997,0.27999999999999997,0.0,0.0,-10.000000000000002,-10.000000000000002,-4.0
722,8.0,15.0,0.3,0.3,0.0,0.0,-10.000000000000002,-10.000000000000002,-4.0
723,8.0,16.0,0.32,0.32,0.0,0.0,-10.000000000000002,-10.000000000000002,-4.0
724,8.0,17.0,0.34,0.34,0.002000000000000002,0.002000000000000002,-9.990000000000002,-9.990000000000002,-4.0
725,8.0,18.0,0.36000000000000004,0.36000000000000004,0.01000000000000001,0.01000000000000001,-9.950000000000001,-9.950000000000001,-4.0
726,8.0,19.0,0.38000000000000006,0.38000000000000006,0.024000000000000028,0.024000000000000028,-9.88,-9.88,-4.0
727,8.0,20.0,0.4000000000000001,0.4000000000000001,0.04400000000000005,0.04400000000000005,-9.780000000000001,-9.780000000000001,-4.0
728,8.0,21.0,0.4200000000000001,0.4200000000000001,0.07000000000000008,0.07000000000000008,-9.650000000000002,-9.650000000000002,-4.0
729,8.0,22.0,0.4400000000000001,0.4400000000000001,0.10200000000000012,0.10200000000000012,-9.490000000000002,-9.490000000000002,-4.0
730,8.0,23.0,0.46000000000000013,0.46000000000000013,0.14000000000000015,0.14000000000000015,-9.300000000000002,-9.300000000000002,-4.0
731,8.0,24.0,0.48000000000000015,0.48000000000000015,0.1840000000000002,0.1840000000000002,-9.080000000000002,-9.080000000000002,-4.0
732,8.0,25.0,0.5,0.5,0.2340000000000002,0.2340000000000002,-8.830000000000002,-8.830000000000002,-4.0
733,8.0,26.0,0.5,0.5,0.2840000000000002,0.2840000000000002,-8.58,-8.58,-4.0
734,8.0,27.0,0.5,0.5,0.3340000000000002,0.3340000000000002,-8.33,-8.33,-3.0
735,8.0,28.0,0.5,0.5,0.3840000000000002,0.3840000000000002,-8.080000000000002,-8.080000000000002,-3.0
736,8.0,29.0,0.5,0.5,0.43400000000000016,0.43400000000000016,-7.830000000000001,-7.830000000000001,-4.0
737,8.0,30.0,0.5,0.5,0.48400000000000015,0.48400000000000015,-7.579999999999999,-7.579999999999999,-3.0
738,8.0,31.0,0.5,0.5,0.5340000000000001,0.5340000000000001,-7.330000000000001,-7.330000000000001,-4.0
739,8.0,32.0,0.5,0.5,0.5840000000000002,0.5840000000000002,-7.080000000000001,-7.080000000000001,-4.0
740,8.0,33.0,0.5,0.5,0.6340000000000002,0.6340000000000002,-6.830000000000001,-6.830000000000001,-2.0
741,8.0,34.0,0.5,0.5,0.6840000000000003,0.6840000000000003,-6.579999999999999,-6.579999999999999,-4.0
742,8.0,35.0,0.5,0.5,0.7340000000000003,0.7340000000000003,-6.329999999999999,-6.329999999999999,-4.0
743,8.0,36.0,0.5,0.5,0.7840000000000004,0.7840000000000004,-6.079999999999998,-6.079999999999998,-2.0
744,8.0,37.0,0.5,0.5,0.8340000000000004,0.8340000000000004,-5.829999999999999,-5.829999999999999,-3.0
745,8.0,38.0,0.5,0.5,0.8840000000000005,0.8840000000000005,-5.579999999999999,-5.579999999999999,-3.0
746,8.0,39.0,0.5,0.5,0.9340000000000005,0.9340000000000005,-5.329999999999998,-5.329999999999998,-3.0
747,8.0,40.0,0.5,0.5,0.9840000000000005,0.9840000000000005,-5.079999999999999,-5.079999999999999,-2.0
748,8.0,41.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
749,8.0,42.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
750,8.0,43.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
751,8.0,44.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
752,8.0,45.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
753,8.0,46.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
754,8.0,47.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
755,8.0,48.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
756,8.0,49.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
757,8.0,50.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
758,8.0,51.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
759,8.0,52.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
760,8.0,53.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
761,8.0,54.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
762,8.0,55.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
763,8.0,56.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
764,8.0,57.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
765,8.0,58.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
766,8.0,59.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
767,8.0,60.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
768,8.0,61.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
769,8.0,62.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
770,8.0,63.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
771,8.0,64.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
772,8.0,65.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
773,8.0,66.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
774,8.0,67.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
775,8.0,68.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
776,8.0,69.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
777,8.0,70.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
778,8.0,71.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
779,8.0,72.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
780,8.0,73.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
781,8.0,74.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
782,8.0,75.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
783,8.0,76.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
784,8.0,77.0,0.5,0.5,1.0,1.0,-5.000000000000001,-5.000000000000001,-2.0
