episode,step_train,step,A1_given,A1_received,A1_reward_env,A1_reward_total,A1_share_0,A2_given,A2_received,A2_reward_env,A2_reward_total,A2_share_0
16700,16700,1336000,0.000e+00,0.000e+00,-1.031e+00,-1.031e+00,1.629e-01,0.000e+00,0.000e+00,-1.024e+00,-1.024e+00,1.629e-01
16800,16800,1344000,0.000e+00,0.000e+00,-1.028e+00,-1.028e+00,2.005e-01,0.000e+00,0.000e+00,-1.024e+00,-1.024e+00,2.005e-01
16900,16900,1352000,0.000e+00,0.000e+00,-1.026e+00,-1.026e+00,2.351e-01,0.000e+00,0.000e+00,-1.016e+00,-1.016e+00,2.351e-01
17000,17000,1360000,0.000e+00,0.000e+00,-1.018e+00,-1.018e+00,2.356e-01,0.000e+00,0.000e+00,-1.022e+00,-1.022e+00,2.356e-01
17100,17100,1368000,0.000e+00,0.000e+00,-1.011e+00,-1.011e+00,2.384e-01,0.000e+00,0.000e+00,-1.010e+00,-1.010e+00,2.384e-01
17200,17200,1376000,0.000e+00,0.000e+00,-1.012e+00,-1.012e+00,2.669e-01,0.000e+00,0.000e+00,-1.022e+00,-1.022e+00,2.669e-01
17300,17300,1384000,0.000e+00,0.000e+00,-1.011e+00,-1.011e+00,2.692e-01,0.000e+00,0.000e+00,-1.010e+00,-1.010e+00,2.692e-01
17400,17400,1392000,0.000e+00,0.000e+00,-1.008e+00,-1.008e+00,2.426e-01,0.000e+00,0.000e+00,-1.011e+00,-1.011e+00,2.426e-01
17500,17500,1400000,0.000e+00,0.000e+00,-1.016e+00,-1.016e+00,3.121e-01,0.000e+00,0.000e+00,-1.008e+00,-1.008e+00,3.121e-01
17600,17600,1408000,0.000e+00,0.000e+00,-1.014e+00,-1.014e+00,2.614e-01,0.000e+00,0.000e+00,-1.018e+00,-1.018e+00,2.614e-01
17700,17700,1416000,0.000e+00,0.000e+00,-1.036e+00,-1.036e+00,2.605e-01,0.000e+00,0.000e+00,-1.030e+00,-1.030e+00,2.605e-01
17800,17800,1424000,0.000e+00,0.000e+00,-1.038e+00,-1.038e+00,2.541e-01,0.000e+00,0.000e+00,-1.035e+00,-1.035e+00,2.541e-01
17900,17900,1432000,0.000e+00,0.000e+00,-1.032e+00,-1.032e+00,2.582e-01,0.000e+00,0.000e+00,-1.036e+00,-1.036e+00,2.582e-01
18000,18000,1440000,0.000e+00,0.000e+00,-1.039e+00,-1.039e+00,2.462e-01,0.000e+00,0.000e+00,-1.042e+00,-1.042e+00,2.462e-01
18100,18100,1448000,0.000e+00,0.000e+00,-1.030e+00,-1.030e+00,2.162e-01,0.000e+00,0.000e+00,-1.041e+00,-1.041e+00,2.162e-01
18200,18200,1456000,0.000e+00,0.000e+00,-1.034e+00,-1.034e+00,2.516e-01,0.000e+00,0.000e+00,-1.041e+00,-1.041e+00,2.516e-01
18300,18300,1464000,0.000e+00,0.000e+00,-1.033e+00,-1.033e+00,2.046e-01,0.000e+00,0.000e+00,-1.032e+00,-1.032e+00,2.046e-01
18400,18400,1472000,0.000e+00,0.000e+00,-1.024e+00,-1.024e+00,2.286e-01,0.000e+00,0.000e+00,-1.036e+00,-1.036e+00,2.286e-01
18500,18500,1480000,0.000e+00,0.000e+00,-1.025e+00,-1.025e+00,2.193e-01,0.000e+00,0.000e+00,-1.034e+00,-1.034e+00,2.193e-01
18600,18600,1488000,0.000e+00,0.000e+00,-1.034e+00,-1.034e+00,2.299e-01,0.000e+00,0.000e+00,-1.033e+00,-1.033e+00,2.299e-01
18700,18700,1496000,0.000e+00,0.000e+00,-1.029e+00,-1.029e+00,2.226e-01,0.000e+00,0.000e+00,-1.032e+00,-1.032e+00,2.226e-01
18800,18800,1504000,0.000e+00,0.000e+00,-1.036e+00,-1.036e+00,2.499e-01,0.000e+00,0.000e+00,-1.035e+00,-1.035e+00,2.499e-01
18900,18900,1512000,0.000e+00,0.000e+00,-1.024e+00,-1.024e+00,2.030e-01,0.000e+00,0.000e+00,-1.036e+00,-1.036e+00,2.030e-01
19000,19000,1520000,0.000e+00,0.000e+00,-1.043e+00,-1.043e+00,2.553e-01,0.000e+00,0.000e+00,-1.050e+00,-1.050e+00,2.553e-01
19100,19100,1528000,0.000e+00,0.000e+00,-1.041e+00,-1.041e+00,2.280e-01,0.000e+00,0.000e+00,-1.045e+00,-1.045e+00,2.280e-01
19200,19200,1536000,0.000e+00,0.000e+00,-1.048e+00,-1.048e+00,2.041e-01,0.000e+00,0.000e+00,-1.042e+00,-1.042e+00,2.041e-01
19300,19300,1544000,0.000e+00,0.000e+00,-1.058e+00,-1.058e+00,2.188e-01,0.000e+00,0.000e+00,-1.035e+00,-1.035e+00,2.188e-01
19400,19400,1552000,0.000e+00,0.000e+00,-1.040e+00,-1.040e+00,1.790e-01,0.000e+00,0.000e+00,-1.038e+00,-1.038e+00,1.790e-01
19500,19500,1560000,0.000e+00,0.000e+00,-1.033e+00,-1.033e+00,1.962e-01,0.000e+00,0.000e+00,-1.038e+00,-1.038e+00,1.962e-01
19600,19600,1568000,0.000e+00,0.000e+00,-1.034e+00,-1.034e+00,1.670e-01,0.000e+00,0.000e+00,-1.037e+00,-1.037e+00,1.670e-01
19700,19700,1576000,0.000e+00,0.000e+00,-1.032e+00,-1.032e+00,1.735e-01,0.000e+00,0.000e+00,-1.035e+00,-1.035e+00,1.735e-01
19800,19800,1584000,0.000e+00,0.000e+00,-1.033e+00,-1.033e+00,1.899e-01,0.000e+00,0.000e+00,-1.036e+00,-1.036e+00,1.899e-01
19900,19900,1592000,0.000e+00,0.000e+00,-1.034e+00,-1.034e+00,2.230e-01,0.000e+00,0.000e+00,-1.038e+00,-1.038e+00,2.230e-01
20000,20000,1600000,0.000e+00,0.000e+00,-1.025e+00,-1.025e+00,1.764e-01,0.000e+00,0.000e+00,-1.031e+00,-1.031e+00,1.764e-01
